Autor;Titel;Seite;Passage;Aussage;Code des Typs;Annotator/in;Anmerkung;E1;Relation;E2;POST
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;238;<e1>Rousseau</e1><rel> Konkurrenz mit Montaigne um Authentizität, die er Montaigne abzusprechen bereit ist, erzeugt einen Zwang zur bedingungslosen </rel><e2>Wahrhaftigkeit</e2> (»rendre mon ame transparente aux yeux du lecteur«, Confessions ).;Jean-Jacques Rousseau topicInterest Wahrhaftigkeit;topicInterest;SH;;Rousseau; Konkurrenz mit Montaigne um Authentizität, die er Montaigne abzusprechen bereit ist, erzeugt einen Zwang zur bedingungslosen ;Wahrhaftigkeit;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;238;Wie <e1><e2>Montaigne<<rel></rel><e2>Montaigne</e2></e1> stellt Rousseau eine schonungslose Offenbarung seiner Person in all ihren Facetten und bis in ihre menschlichen und moralischen Schwächen hinein in Aussicht.;Michel de Montaigne topicInterest Michel de Montaigne;topicInterest;SH;;Montaigne;;Montaigne;RTS
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;238;Wie Montaigne stellt <e1><e2>Rousseau<<rel></rel><e2>Rousseau</e2></e1> eine schonungslose Offenbarung seiner Person in all ihren Facetten und bis in ihre menschlichen und moralischen Schwächen hinein in Aussicht.;Jean-Jacques Rousseau topicInterest Jean-Jacques Rousseau;topicInterest;SH;;Rousseau;;Rousseau;RTS
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;238;In seinen <e1>Rêveries</e1> <rel>schafft Rousseau eine höchst subtile Form von</rel> <e2>Reflexionsprosa</e2>, die die Grenzen zwischen theoretischer Erörterung, Erzählen und literarischer Fiktion hinter sich lässt und in Gedankenlyrik übergeht.;Les rêveries du promeneur solitaire about Reflexion;about;SH;;Rêveries;schafft Rousseau eine höchst subtile Form von;Reflexionsprosa;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;238;In seinen Rêveries schafft <e1>Rousseau</e1><rel>eine höchst subtile Form von </rel><e2>Reflexionsprosa</e2>, die die Grenzen zwischen theoretischer Erörterung, Erzählen und literarischer Fiktion hinter sich lässt und in Gedankenlyrik übergeht.;Jean-Jacques Rousseau topicInterest Reflexion;topicInterest;SH;;Rousseau;eine höchst subtile Form von ;Reflexionsprosa;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;238;[In seinen Rêveries schafft Rousseau eine höchst subtile Form von Reflexionsprosa, die die Grenzen zwischen theoretischer Erörterung, Erzählen und literarischer Fiktion hinter sich lässt und in Gedankenlyrik übergeht.] In den <e1>meditativen Texten</e1> <rel>zeigt sich</rel> <e2>Empfindsamkeit</e2> auf der Stufe höchster Abstraktion als Selbstvergessenheit, als reine Aufmerksamkeit (ein Begriff, den die Psychologie der Aufklärung stark macht). ;Les rêveries du promeneur solitaire about Empfindsamkeit;about;SH;;meditativen Texten;zeigt sich;Empfindsamkeit;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;238;[In seinen <e1>Rêveries</e1> <rel>schafft Rousseau eine höchst subtile Form von Reflexionsprosa, die die Grenzen zwischen theoretischer Erörterung, Erzählen und literarischer Fiktion hinter sich lässt und in Gedankenlyrik übergeht.] In den meditativen Texten zeigt sich Empfindsamkeit auf der Stufe höchster Abstraktion als</rel> <e2>Selbstvergessenheit</e2>, als reine Aufmerksamkeit (ein Begriff, den die Psychologie der Aufklärung stark macht). ;Les rêveries du promeneur solitaire about Selbstvergessenheit*;about;SH;*siehe oben;Rêveries;schafft Rousseau eine höchst subtile Form von Reflexionsprosa, die die Grenzen zwischen theoretischer Erörterung, Erzählen und literarischer Fiktion hinter sich lässt und in Gedankenlyrik übergeht.] In den meditativen Texten zeigt sich Empfindsamkeit auf der Stufe höchster Abstraktion als;Selbstvergessenheit;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;238;Der Dichter und Philosoph Rousseau tritt hier als Phä-nomenologe und <e2>Botaniker</e2><rel>in Erscheinung, nachdem </rel><e1>Carl von Linne</e1> die Welt der Pflanzen in den Blick gerückt und neu geordnet und die Physikotheologie sie als Ausdruck göttlicher Naturordnung bedichtet hat.;Carl von Linne topicInterest Botanik;topicInterest;SH;;Carl von Linne;in Erscheinung, nachdem ;Botaniker;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;238;Regression ins <e2>Glück</e2><rel>des primitiven Menschen, der die Wälder allein durchstreift und sprachlos, präreflexiv, a-rational, amoralisch und sich selbst genug ist: Dieses Glück beschwören </rel><e1>Rousseau</e1>s Rêveries.;Jean-Jacques Rousseau topicInterest Glück;topicInterest;SH;;Rousseau;des primitiven Menschen, der die Wälder allein durchstreift und sprachlos, präreflexiv, a-rational, amoralisch und sich selbst genug ist: Dieses Glück beschwören ;Glück;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;238;Regression ins <e2>Glück</e2> <rel>des primitiven Menschen, der die Wälder allein durchstreift und sprachlos, präreflexiv, a-rational, amoralisch und sich selbst genug ist: Dieses Glück beschwören Rousseaus</rel> <e1>Rêveries</e1>.;Les rêveries du promeneur solitaire about Glück;about;SH;;Rêveries;des primitiven Menschen, der die Wälder allein durchstreift und sprachlos, präreflexiv, a-rational, amoralisch und sich selbst genug ist: Dieses Glück beschwören Rousseaus;Glück;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;238;Regression ins Glück des primitiven <e2>Menschen</e2><rel> der die Wälder allein durchstreift und sprachlos, präreflexiv, a-rational, amoralisch und sich selbst genug ist: Dieses Glück beschwören </rel><e1>Rousseau</e1>s Rêveries.;Jean-Jacques Rousseau topicInterest Mensch;topicInterest;SH;;Rousseau; der die Wälder allein durchstreift und sprachlos, präreflexiv, a-rational, amoralisch und sich selbst genug ist: Dieses Glück beschwören ;Menschen;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;238;Regression ins Glück des primitiven <e2>Menschen</e2><rel>, der die Wälder allein durchstreift und sprachlos, präreflexiv, a-rational, amoralisch und sich selbst genug ist: Dieses Glück beschwören Rousseaus</rel> <e1>Rêveries</e1>.;Les rêveries du promeneur solitaire about Mensch;about;SH;;Rêveries;, der die Wälder allein durchstreift und sprachlos, präreflexiv, a-rational, amoralisch und sich selbst genug ist: Dieses Glück beschwören Rousseaus;Menschen;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;241;Die Bedeutung des für die Blüte der Moralistik im 17. Jh. maßgeblichen höfischen Kontexts und des Ideals der >honnêteté< tritt zurück, die Moralistik wird individualistischer und verlagert sich in die aufklärerische Anthropologie, die moralischen Wochenschriften, die zeitgenössische <e2>Sitten</e2><rel>beschreibende Traktatliteratur (z. B. </rel><e1>Duclos</e1>), die Essayistik und in die Romanliteratur.;Charles Pinot Duclos topicInterest Sitten;topicInterest;SH;;Duclos;beschreibende Traktatliteratur (z. B. ;Sitten;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;241;Zwei der größten Repräsentanten der französischen <e2>Moralistik</e2><rel>sind im 18. Jh. aktuell, </rel><e1>Montaigne</e1> und seine Essais, die durch Pierre Charrons De la sagesse gefiltert werden, und Pascal mit seinen von Condorcet herausgegebenen und von Condorcet und Voltaire kommentierten Pensées.;Michel de Montaigne topicInterest Moral;topicInterest;SH;;Montaigne;sind im 18. Jh. aktuell, ;Moralistik;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;241;Zwei der größten Repräsentanten der französischen <e2>Moralistik</e2><rel>sind im 18. Jh. aktuell, Montaigne und seine </rel><e1>Essais</e1>, die durch Pierre Charrons De la sagesse gefiltert werden, und Pascal mit seinen von Condorcet herausgegebenen und von Condorcet und Voltaire kommentierten Pensées.;Essais about Moral;about;SH;;Essais;sind im 18. Jh. aktuell, Montaigne und seine ;Moralistik;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;241;Zwei der größten Repräsentanten der französischen <e2>Moralistik</e2><rel>sind im 18. Jh. aktuell, Montaigne und seine Essais, die durch Pierre Charrons De la sagesse gefiltert werden, und </rel><e1>Pascal</e1> mit seinen von Condorcet herausgegebenen und von Condorcet und Voltaire kommentierten Pensées.;Blaise Pascal topicInterest Moral;topicInterest;SH;;Pascal;sind im 18. Jh. aktuell, Montaigne und seine Essais, die durch Pierre Charrons De la sagesse gefiltert werden, und ;Moralistik;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;241;Zwei der größten Repräsentanten der französischen <e2>Moralistik</e2><rel>sind im 18. Jh. aktuell, Montaigne und seine Essais, die durch Pierre Charrons De la sagesse gefiltert werden, und Pascal mit seinen von Condorcet herausgegebenen und von Condorcet und Voltaire kommentierten </rel><e1>Pensées</e1>.;Pensées about Moral;about;SH;;Pensées;sind im 18. Jh. aktuell, Montaigne und seine Essais, die durch Pierre Charrons De la sagesse gefiltert werden, und Pascal mit seinen von Condorcet herausgegebenen und von Condorcet und Voltaire kommentierten ;Moralistik;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;241;<e1>Luc de Clapiers</e1><rel> Marquis de Vauvenargues, dessen Réflexions et maximes 1746 anonym erscheinen, knüpft an die </rel><e2>moralistische Tradition</e2> und vor allem an La Bruyère an.;Luc de Clapiers topicInterest Moral;topicInterest;SH;;Luc de Clapiers; Marquis de Vauvenargues, dessen Réflexions et maximes 1746 anonym erscheinen, knüpft an die ;moralistische Tradition;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;241;Luc de Clapiers, <e1>Marquis de Vauvenargues</e1><rel> dessen Réflexions et maximes 1746 anonym erscheinen, knüpft an die </rel><e2>moralistische Tradition</e2> und vor allem an La Bruyère an.;Marquis de Vauvenargues topicInterest Moral;topicInterest;SH;;Marquis de Vauvenargues; dessen Réflexions et maximes 1746 anonym erscheinen, knüpft an die ;moralistische Tradition;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;241;Luc de Clapiers, Marquis de Vauvenargues, dessen <e1>Réflexions et maximes</e1><rel>1746 anonym erscheinen, knüpft an die </rel><e2>moralistische Tradition</e2> und vor allem an La Bruyère an.;Réflexions et maximes about Moral;about;SH;;Réflexions et maximes;1746 anonym erscheinen, knüpft an die ;moralistische Tradition;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;241;[Luc de Clapiers, Marquis de Vauvenargues, dessen Réflexions et maximes 1746 anonym erscheinen, knüpft an die moralistische Tradition und vor allem an <e1>La Bruyère</e1> <rel>an.] Bei ihm zeigen sich eine für die Moralistik charakteristische aufmerksame</rel> <e2>Selbstbeobachtung</e2> und freimütige Selbstkritik.; Jean de La Bruyère topicInterest (Selbst-)Reflexion;topicInterest;SH;;La Bruyère;an.] Bei ihm zeigen sich eine für die Moralistik charakteristische aufmerksame;Selbstbeobachtung;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;241;Radikaler denkt und schreibt <e1>Nicolas Chamfort</e1><rel>, der die Gesellschaft des</rel> <e2>Ancien Regime</e2> in scharfer Form kritisiert und zu einem Opfer der Französischen Revolution wird.;Nicolas Chamfort topicInterest Ancien Régime;topicInterest;SH;;Nicolas Chamfort;, der die Gesellschaft des;Ancien Regime;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;241;<e1>Ferdinand Galiani</e1><rel>, einer der in dieser Zeit nicht seltenen scharfsinnigen Abbes, der in Neapel aufwächst und Jahre lang in Paris im Milieu der Enzyklopädisten verkehrt, hinterlässt neben ökonomischen und geldtheoretischen Abhandlungen auch </rel><e2>moralistische Dialoge</e2> und geistreiche Briefe, vor allem an Madame d'Epinay.;Ferdinand Galiani topicInterest Moral;topicInterest;SH;;Ferdinand Galiani;, einer der in dieser Zeit nicht seltenen scharfsinnigen Abbes, der in Neapel aufwächst und Jahre lang in Paris im Milieu der Enzyklopädisten verkehrt, hinterlässt neben ökonomischen und geldtheoretischen Abhandlungen auch ;moralistische Dialoge;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;241;"<e1>Antoine de Rivarol</e1><rel> dessen Discours sur l’universalité de la langue française (1784; Antwort auf eine Preisfrage der Berliner Akademie) noch heute als Dokument eines vernunftzentrierten französischen </rel><e2>Sprachbewusstseins</e2> gilt, verfasst Notes, maximes et pensées, deren Schärfe und Loyalität gegenüber dem Ancien Régime und dessen gegenrevolutionärer Geist auffällt.";Antoine de Rivarol topicInterest Sprache;topicInterest;SH;;Antoine de Rivarol;" dessen Discours sur l’universalité de la langue française (1784; Antwort auf eine Preisfrage der Berliner Akademie) noch heute als Dokument eines vernunftzentrierten französischen ";Sprachbewusstseins;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;241;"Antoine de Rivarol, dessen <e1>Discours sur l’universalité de la langue française</e1><rel>(1784; Antwort auf eine Preisfrage der Berliner Akademie) noch heute als Dokument eines vernunftzentrierten französischen </rel><e2>Sprachbewusstseins</e2> gilt, verfasst Notes, maximes et pensées, deren Schärfe und Loyalität gegenüber dem Ancien Régime und dessen gegenrevolutionärer Geist auffällt.";Discours sur l’universalité de la langue française about Sprache;about;SH;;Discours sur l’universalité de la langue française;"(1784; Antwort auf eine Preisfrage der Berliner Akademie) noch heute als Dokument eines vernunftzentrierten französischen ";Sprachbewusstseins;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;241;"<e1>Antoine de Rivarol</e1><rel> dessen Discours sur l’universalité de la langue française (1784; Antwort auf eine Preisfrage der Berliner Akademie) noch heute als Dokument eines vernunftzentrierten französischen Sprachbewusstseins gilt, verfasst Notes, maximes et pensées, deren Schärfe und Loyalität gegenüber dem </rel><e2>Ancien Régime</e2> und dessen gegenrevolutionärer Geist auffällt.";Antoine de Rivarol topicInterest Ancien Régime;topicInterest;SH;;Antoine de Rivarol;" dessen Discours sur l’universalité de la langue française (1784; Antwort auf eine Preisfrage der Berliner Akademie) noch heute als Dokument eines vernunftzentrierten französischen Sprachbewusstseins gilt, verfasst Notes, maximes et pensées, deren Schärfe und Loyalität gegenüber dem ";Ancien Régime;
