Autor;Titel;Passage;Aussage;Code des Typs;E1;Relation;E2;POST;Seite;Annotator/in;Nr
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Statt der Gesellschaft noch „die Verachtung, die mir meine tiefen Meditationen für die Sitten, Maximen und Vorurteile meines Jahrhunderts eingeflößt hatten“, ins Gesicht zu schleudern, verzichtet er nun auf die unmittelbare, zu ständiger Kritik zwingende Konfrontation.;Jean-Jacques Rousseau IsDissimilarTo* Kritik;IsDissimilarTo;Not Found;relation out of scope;Not Found;nan;594;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Statt der Gesellschaft noch „die Verachtung, die mir meine tiefen Meditationen für die Sitten, Maximen und Vorurteile meines Jahrhunderts eingeflößt hatten“, ins Gesicht zu schleudern, verzichtet er nun auf die unmittelbare, zu ständiger Kritik zwingende Konfrontation.] „Als ich die Menschen nicht mehr sah, hörte ich auf, sie zu hassen. Mein Herz, wenig für den Haß geschaffen, beklagte nur noch ihre Misere und gewahrte darin nicht mehr ihre Bösartigkeit. Dieser sanftere, aber viel weniger erhabene Zustand ließ den glühenden Enthusiasmus, der mich so lange Zeit durchdrungen hatte, zerrinnen …“;Jean-Jacques Rousseau has quality „sanft“;has quality ;Not Found;relation out of scope;nan;nan;594-595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Statt der Gesellschaft noch „die Verachtung, die mir meine tiefen Meditationen für die Sitten, Maximen und Vorurteile meines Jahrhunderts eingeflößt hatten“, ins Gesicht zu schleudern, verzichtet er nun auf die unmittelbare, zu ständiger Kritik zwingende Konfrontation.] „Als ich die Menschen nicht mehr sah, hörte ich auf, sie zu hassen. Mein Herz, wenig für den Haß geschaffen, beklagte nur noch ihre Misere und gewahrte darin nicht mehr ihre Bösartigkeit. Dieser sanftere, aber viel weniger erhabene Zustand ließ den glühenden Enthusiasmus, der mich so lange Zeit durchdrungen hatte, zerrinnen …“;Jean-Jacques Rousseau has quality „enthusiastisch“*;has quality ;Not Found;relation out of scope;nan;nan;594-595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;"Mit der <e2>politisch</e2><rel>moralischen Wandlung zu einer realistischeren Einstellung ändert </rel><e1>Rousseau</e1> auch seinen literarischen Stil; greift er zum Genre des Romans: „Bis dahin hatte die Entrüstung der Tugend bei mir Apollo vertreten, diesmal vertraten ihn die Zärtlichkeit und die Sanftmut der Seele.“";Jean-Jacques Rousseau describedAs politisch;describedAs;Rousseau;moralischen Wandlung zu einer realistischeren Einstellung ändert ;politisch;nan;595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;"Mit der politisch-<e2>moralischen Wandlung</e2><rel>zu einer realistischeren Einstellung ändert </rel><e1>Rousseau</e1> auch seinen literarischen Stil; greift er zum Genre des Romans: „Bis dahin hatte die Entrüstung der Tugend bei mir Apollo vertreten, diesmal vertraten ihn die Zärtlichkeit und die Sanftmut der Seele.“";Jean-Jacques Rousseau describedAs moralisch;describedAs;Rousseau;zu einer realistischeren Einstellung ändert ;moralischen Wandlung;nan;595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;"Mit der politisch-moralischen Wandlung zu einer <e2>realistischeren Einstellung</e2><rel>ändert </rel><e1>Rousseau</e1> auch seinen literarischen Stil; greift er zum Genre des Romans: „Bis dahin hatte die Entrüstung der Tugend bei mir Apollo vertreten, diesmal vertraten ihn die Zärtlichkeit und die Sanftmut der Seele.“";Jean-Jacques Rousseau describedAs realistisch*;describedAs;Rousseau;ändert ;realistischeren Einstellung;nan;595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Während er sich im ersten <e2>Discours</e2> noch mehr an einem wirklichkeitsferneren Gesellschaftsideal, an den antiken Republiken orientiert, seine Citoyenmoral dementsprechend abstrakter gefaßt ist, hält er sich jetzt mehr an die gesellschaftliche Wirklichkeit seiner Zeit, wie er sie aus seiner Schweizer Heimat kennt.;Jean-Jacques Rousseau author Discours*;author;Not Found;relation out of scope;Discours;nan;595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Während er sich im ersten <e1>Discours</e1><rel>noch mehr an einem </rel><e2>wirklichkeitsferneren Gesellschaftsideal</e2>, an den antiken Republiken orientiert, seine Citoyenmoral dementsprechend abstrakter gefaßt ist, hält er sich jetzt mehr an die gesellschaftliche Wirklichkeit seiner Zeit, wie er sie aus seiner Schweizer Heimat kennt.;Discours describedAs wirklichkeitsfern;describedAs;Discours;noch mehr an einem ;wirklichkeitsferneren Gesellschaftsideal;nan;595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Während er sich im ersten <e1>Discours</e1><rel>noch mehr an einem wirklichkeitsferneren </rel><e2>Gesellschaftsideal</e2>, an den antiken Republiken orientiert, seine Citoyenmoral dementsprechend abstrakter gefaßt ist, hält er sich jetzt mehr an die gesellschaftliche Wirklichkeit seiner Zeit, wie er sie aus seiner Schweizer Heimat kennt.;Discours main Subject Gesellschaft(sideal);main Subject;Discours;noch mehr an einem wirklichkeitsferneren ;Gesellschaftsideal;nan;595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Während er sich im ersten <e1>Discours</e1><rel>noch mehr an einem wirklichkeitsferneren Gesellschaftsideal, an den antiken </rel><e2>Republiken</e2> orientiert, seine Citoyenmoral dementsprechend abstrakter gefaßt ist, hält er sich jetzt mehr an die gesellschaftliche Wirklichkeit seiner Zeit, wie er sie aus seiner Schweizer Heimat kennt.;Discours Inspired By Antike / antike Republiken;Inspired By;Discours;noch mehr an einem wirklichkeitsferneren Gesellschaftsideal, an den antiken ;Republiken;nan;595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Während er sich im ersten <e1>Discours</e1> noch mehr an einem wirklichkeitsferneren Gesellschaftsideal, an den antiken Republiken orientiert, seine Citoyenmoral dementsprechend abstrakter gefaßt ist, hält er sich jetzt mehr an die gesellschaftliche Wirklichkeit seiner Zeit, wie er sie aus seiner Schweizer Heimat kennt.;Discours IsInstanceOf Reihe*;IsInstanceOf;Discours;relation out of scope;nan;nan;595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Während er sich im ersten Discours noch mehr an einem wirklichkeitsferneren Gesellschaftsideal, an den antiken Republiken orientiert, seine Citoyenmoral dementsprechend abstrakter gefaßt ist, hält er sich jetzt mehr an die gesellschaftliche Wirklichkeit seiner Zeit, wie er sie aus seiner <e2>Schweizer</e2> Heimat kennt.;Jean-Jacques Rousseau place of birth Schweiz;place of birth;Not Found;relation out of scope;Schweizer;nan;595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Während er sich im ersten Discours noch mehr an einem wirklichkeitsferneren Gesellschaftsideal, an den antiken Republiken orientiert, seine Citoyenmoral dementsprechend abstrakter gefaßt ist, hält er sich jetzt mehr an die gesellschaftliche Wirklichkeit seiner Zeit, wie er sie aus seiner Schweizer Heimat kennt.] Diese Wirklichkeit bildet Hintergrund und Rahmen seines Romans La Nouvelle Héloïse.;Jean-Jacques Rousseau author La Nouvelle Héloïse;author;Not Found;relation out of scope;Not Found;nan;595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Während er sich im ersten Discours noch mehr an einem wirklichkeitsferneren Gesellschaftsideal, an den antiken Republiken orientiert, seine Citoyenmoral dementsprechend abstrakter gefaßt ist, hält er sich jetzt mehr an die gesellschaftliche Wirklichkeit seiner Zeit, wie er sie aus seiner Schweizer Heimat kennt.] Diese Wirklichkeit bildet Hintergrund und Rahmen seines <e2>Romans</e2><rel></rel><e1>La Nouvelle Héloïse</e1>.;La Nouvelle Héloïse Genre Roman;Genre;La Nouvelle Héloïse;relation out of scope;Romans;nan;595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Während er sich im ersten <e1>Discours</e1><rel>noch mehr an einem wirklichkeitsferneren Gesellschaftsideal, an den antiken Republiken orientiert, seine Citoyenmoral dementsprechend abstrakter gefaßt ist, hält er sich jetzt mehr an die gesellschaftliche Wirklichkeit seiner Zeit, wie er sie aus seiner Schweizer Heimat kennt.] Diese Wirklichkeit bildet Hintergrund und Rahmen seines Romans </rel><e2>La Nouvelle Héloïse</e2>.;Discours IsOpposedTo La Nouvelle Héloïse;IsOpposedTo;Discours;noch mehr an einem wirklichkeitsferneren Gesellschaftsideal, an den antiken Republiken orientiert, seine Citoyenmoral dementsprechend abstrakter gefaßt ist, hält er sich jetzt mehr an die gesellschaftliche Wirklichkeit seiner Zeit, wie er sie aus seiner Schweizer Heimat kennt.] Diese Wirklichkeit bildet Hintergrund und Rahmen seines Romans ;La Nouvelle Héloïse;nan;595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Während er sich im ersten Discours noch mehr an einem <e2>wirklichkeitsferneren Gesellschaftsideal</e2><rel> an den antiken Republiken orientiert, seine Citoyenmoral dementsprechend abstrakter gefaßt ist, hält er sich jetzt mehr an die gesellschaftliche Wirklichkeit seiner Zeit, wie er sie aus seiner Schweizer Heimat kennt.] Diese Wirklichkeit bildet Hintergrund und Rahmen seines Romans </rel><e1>La Nouvelle Héloïse</e1>.;La Nouvelle Héloïse describedAs wirklichkeitsnah*;describedAs;La Nouvelle Héloïse;an den antiken Republiken orientiert, seine Citoyenmoral dementsprechend abstrakter gefaßt ist, hält er sich jetzt mehr an die gesellschaftliche Wirklichkeit seiner Zeit, wie er sie aus seiner Schweizer Heimat kennt.] Diese Wirklichkeit bildet Hintergrund und Rahmen seines Romans;wirklichkeitsferneren Gesellschaftsideal;nan;595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Diese Wirklichkeit bildet Hintergrund und Rahmen seines Romans La Nouvelle Héloïse.] Doch geht es ihm auch in diesem Werk nicht in erster Linie darum – wie es etwa noch bei <e2>Marivaux</e2><rel>und Prévost der Fall war –, ein umfassendes Sittenbild der Zeit mit einem vorwiegend kritischen Akzent zu gestalten. Vielmehr versucht </rel><e1>Rousseau</e1> auch hier neben der Kritik am Bestehenden im Schwerpunkt bereits das Modell einer neuen auf bürgerlich-pjebejischen Grundsätzen basierenden Gesellschaft zu entwickeln.;Jean-Jacques Rousseau IsComparedTo Pierre Carlet de Marivaux;IsComparedTo;Rousseau;und Prévost der Fall war –, ein umfassendes Sittenbild der Zeit mit einem vorwiegend kritischen Akzent zu gestalten. Vielmehr versucht ;Marivaux;nan;595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Diese Wirklichkeit bildet Hintergrund und Rahmen seines Romans La Nouvelle Héloïse.] Doch geht es ihm auch in diesem Werk nicht in erster Linie darum – wie es etwa noch bei <e2>Marivaux</e2><rel>und Prévost der Fall war –, ein umfassendes Sittenbild der Zeit mit einem vorwiegend kritischen Akzent zu gestalten. Vielmehr versucht </rel><e1>Rousseau</e1> auch hier neben der Kritik am Bestehenden im Schwerpunkt bereits das Modell einer neuen auf bürgerlich-pjebejischen Grundsätzen basierenden Gesellschaft zu entwickeln.;Jean-Jacques Rousseau IsRelatedTo Pierre Carlet de Marivaux;IsRelatedTo;Rousseau;und Prévost der Fall war –, ein umfassendes Sittenbild der Zeit mit einem vorwiegend kritischen Akzent zu gestalten. Vielmehr versucht ;Marivaux;nan;595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Diese Wirklichkeit bildet Hintergrund und Rahmen seines Romans La Nouvelle Héloïse.] Doch geht es ihm auch in diesem Werk nicht in erster Linie darum – wie es etwa noch bei Marivaux und <e2>Prévost</e2><rel>der Fall war –, ein umfassendes Sittenbild der Zeit mit einem vorwiegend kritischen Akzent zu gestalten. Vielmehr versucht </rel><e1>Rousseau</e1> auch hier neben der Kritik am Bestehenden im Schwerpunkt bereits das Modell einer neuen auf bürgerlich-pjebejischen Grundsätzen basierenden Gesellschaft zu entwickeln.;Jean-Jacques Rousseau IsComparedTo Antoine-François Prévost;IsComparedTo;Rousseau;der Fall war –, ein umfassendes Sittenbild der Zeit mit einem vorwiegend kritischen Akzent zu gestalten. Vielmehr versucht ;Prévost;nan;595;SH;nan
Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;Diese Wirklichkeit bildet Hintergrund und Rahmen seines Romans La Nouvelle Héloïse.] Doch geht es ihm auch in diesem Werk nicht in erster Linie darum – wie es etwa noch bei Marivaux und <e2>Prévost</e2><rel>der Fall war –, ein umfassendes Sittenbild der Zeit mit einem vorwiegend kritischen Akzent zu gestalten. Vielmehr versucht </rel><e1>Rousseau</e1> auch hier neben der Kritik am Bestehenden im Schwerpunkt bereits das Modell einer neuen auf bürgerlich-pjebejischen Grundsätzen basierenden Gesellschaft zu entwickeln.;Jean-Jacques Rousseau IsRelatedTo Antoine-François Prévost;IsRelatedTo;Rousseau;der Fall war –, ein umfassendes Sittenbild der Zeit mit einem vorwiegend kritischen Akzent zu gestalten. Vielmehr versucht ;Prévost;nan;595;SH;nan
